mc	gpdm	bgnd	order	bl
NASYS INTERNATIONAL LIMITED	002554.SZ	2017.0	4.0	2.67
Rolls-Royce oy ab	300008.SZ	2018.0	5.0	1.91
TECFOUND TECHNOLOGY (HONG KONG) LIMITED	300120.SZ	2018.0	4.0	3.68
上海上汽大众汽车销售有限公司	002627.SZ	2017.0	2.0	18.11
上海上汽大众汽车销售有限公司	002627.SZ	2018.0	2.0	16.48
上海上汽大众汽车销售有限公司	002627.SZ	2019.0	2.0	17.25
上海上汽大众汽车销售有限公司	000421.SZ	2017.0	2.0	11.02
上海上汽大众汽车销售有限公司	000421.SZ	2019.0	4.0	5.76
上海上汽大众汽车销售有限公司	002607.SZ	2017.0	2.0	18.45
上海冠龙阀门机械有限公司	601199.SH	2017.0	5.0	4.02
上海家震物流有限公司	603713.SH	2017.0	4.0	1.65
上海钢之杰钢结构建筑系统有限公司	002323.SZ	2018.0	2.0	5.93
中南勘察基础工程有限公司	000667.SZ	2019.0	3.0	3.35
中国石油天然气股份有限公司东北化工销售辽西分公司	000818.SZ	2017.0	1.0	27.82
中国石油天然气股份有限公司东北化工销售辽西分公司	000818.SZ	2018.0	1.0	28.86
中国石油天然气股份有限公司东北化工销售辽西分公司	000818.SZ	2019.0	1.0	22.84
中国石油天然气股份有限公司天然气销售内蒙古分公司	000683.SZ	2019.0	1.0	13.68
中国石油天然气股份有限公司天然气销售陕西分公司	002259.SZ	2018.0	1.0	83.42
中国石油天然气股份有限公司天然气销售陕西分公司	002259.SZ	2019.0	1.0	82.37
中国石油天然气股份有限公司天然气销售陕西分公司	002267.SZ	2019.0	1.0	64.66
中建八局第一建设有限公司	000537.SZ	2018.0	2.0	7.34
利乐中国有限公司	002946.SZ	2017.0	4.0	2.47
北京中升德尔试验设备有限公司	300012.SZ	2019.0	5.0	1.3
北京北创盛大网络技术有限公司	300785.SZ	2017.0	3.0	6.27
北京讯创智达科技有限公司	300377.SZ	2019.0	3.0	7.54
北控中科成环保集团有限公司	688466.SH	2017.0	4.0	3.81
华能莱芜发电有限公司	000720.SZ	2017.0	1.0	36.01
华能莱芜发电有限公司	000720.SZ	2018.0	3.0	6.94
南阳市广发物资回收有限公司	002423.SZ	2017.0	1.0	10.97
国网山西省电力公司晋城供电公司	600123.SH	2017.0	1.0	17.24
山东富丰柏斯托化工有限公司	688128.SH	2017.0	2.0	6.78
山东富丰柏斯托化工有限公司	688128.SH	2018.0	3.0	5.23
山东招金膜天股份有限公司	300172.SZ	2019.0	4.0	1.29
山东福宽生物工程有限公司	000952.SZ	2017.0	1.0	8.89
帝人芳纶贸易(上海)有限公司	300375.SZ	2019.0	4.0	2.57
常州市国瑞电器有限公司	605288.SH	2017.0	2.0	3.38
张家港保税区航顺电力燃料有限公司	000899.SZ	2018.0	3.0	9.24
张家港保税区航顺电力燃料有限公司	000899.SZ	2019.0	5.0	7.81
德州金锣肉制品有限公司	000529.SZ	2017.0	5.0	1.78
新疆新铁恒泰供应链管理有限公司	002094.SZ	2019.0	5.0	4.02
无锡麦特瑞新材料科技有限公司	300842.SZ	2017.0	2.0	23.58
楚源高新科技集团股份有限公司	300798.SZ	2019.0	1.0	24.37
江苏扬阳化工设备制造有限公司	300637.SZ	2019.0	1.0	3.64
江西丰城新高焦化有限公司	600397.SH	2018.0	1.0	27.43
泰安市东岳粮库	000876.SZ	2017.0	5.0	1.14
泰安市东岳粮库	000876.SZ	2018.0	5.0	1.01
海口绿鑫源园林工程有限公司	000735.SZ	2018.0	4.0	2.91
海口绿鑫源园林工程有限公司	000735.SZ	2019.0	5.0	2.47
深圳市三道一科技有限公司	002965.SZ	2018.0	3.0	""
深圳市三道一科技有限公司	002965.SZ	2017.0	5.0	""
湖南省沙坪建设有限公司	000014.SZ	2017.0	3.0	8.79
漳州市路恒祥建材有限公司	603909.SH	2019.0	3.0	""
福建省闽华电源股份有限公司	300808.SZ	2018.0	3.0	3.43
秦皇岛威卡威佛吉亚汽车内饰件有限公司	002662.SZ	2017.0	1.0	4.28
秦皇岛威卡威佛吉亚汽车内饰件有限公司	002662.SZ	2018.0	1.0	4.02
腾讯	605168.SH	2017.0	4.0	5.68
腾讯	605168.SH	2018.0	4.0	5.81
苏州药明康德新药开发有限公司	688222.SH	2017.0	1.0	13.97
西安市国美电器有限责任公司	000793.SZ	2017.0	4.0	7.39
重庆有色建筑工程有限公司	300091.SZ	2018.0	5.0	3.22
靖江扬子环保技术工程有限公司	300172.SZ	2019.0	5.0	1.16
