mc	gpdm	bgnd	order	bl
AlchaInternationalHoldingsLimite	300473.SZ	2018.0	2.0	3.13
Sirena A	300268.SZ	2017.0	1.0	34.64
YLBERI SHPK	002738.SZ	2017.0	5.0	3.49
万诚船务有限公司	000798.SZ	2017.0	2.0	8.5
万诚船务有限公司	000798.SZ	2018.0	3.0	5.9
万诚船务有限公司	000798.SZ	2019.0	5.0	4.53
上海元盛摩擦制动结构件有限公司	300095.SZ	2017.0	4.0	2.01
上海士展医疗器械销售中心	300326.SZ	2018.0	4.0	6.12
上海士展医疗器械销售中心	300326.SZ	2019.0	4.0	7.75
上海泽昂信息科技有限公司	688588.SH	2017.0	2.0	7.66
上海维通电气自动化工程有限公司	688033.SH	2017.0	2.0	18.16
上海维通电气自动化工程有限公司	688033.SH	2018.0	5.0	8.04
中国航天科工集团有限公司	002935.SZ	2017.0	2.0	10.32
中建二局第三建筑工程有限公司	000042.SZ	2017.0	1.0	3.51
中建二局第三建筑工程有限公司	000042.SZ	2018.0	1.0	4.46
中建二局第三建筑工程有限公司	000042.SZ	2019.0	2.0	10.34
佛山市联信高新材料股份有限公司	300749.SZ	2017.0	1.0	6.03
北京双鹭药业股份有限公司	300147.SZ	2018.0	5.0	2.18
北京金麦克发科技有限公司	600288.SH	2019.0	3.0	1.47
北新永固钢结构工程有限公司	002307.SZ	2017.0	1.0	5.64
唐山普林亿威科技有限公司	300742.SZ	2017.0	5.0	5.56
四川中德建设工程有限责任公司	300229.SZ	2019.0	4.0	5.96
四川省物流产业股份有限公司	002307.SZ	2018.0	1.0	6.83
四川省物流产业股份有限公司	002307.SZ	2019.0	1.0	4.81
宁波优能塑料科技有限公司	603279.SH	2017.0	5.0	1.7
宁波市国土资源局海曙分局	000517.SZ	2017.0	2.0	13.41
安徽华能医用橡胶制品股份有限公司	300216.SZ	2017.0	2.0	9.02
安徽华能医用橡胶制品股份有限公司	300216.SZ	2018.0	2.0	9.23
山东鑫富实业有限公司	688108.SH	2017.0	4.0	5.61
山东鑫富实业有限公司	688108.SH	2018.0	4.0	6.05
山西省天然气有限公司	300332.SZ	2017.0	1.0	43.1
弘历工程管理(上海)有限公司	002421.SZ	2017.0	4.0	1.34
徐州双丰纺织有限公司	002282.SZ	2018.0	5.0	3.9
慈溪市铜业有限公司	603700.SH	2017.0	1.0	14.47
捷成华视	300770.SZ	2018.0	4.0	9
无锡化工装备股份有限公司	002469.SZ	2017.0	2.0	5.72
易金易(北京)资产管理有限公司	000638.SZ	2017.0	5.0	3.02
桂林长海科技有限责任公司	000066.SZ	2018.0	1.0	4.57
济源市东晟祥物资有限公司	002423.SZ	2018.0	1.0	13.48
海宁市粤海彩印有限公司	002956.SZ	2018.0	2.0	5.84
海宁市粤海彩印有限公司	002956.SZ	2017.0	3.0	5.51
深圳市世通药品包装材料有限公司	603439.SH	2019.0	4.0	5.57
深圳市世通药品包装材料有限公司	603439.SH	2017.0	5.0	3.6
深圳市世通药品包装材料有限公司	603439.SH	2018.0	5.0	4.78
神华宁夏煤业集团有限责任公司	600989.SH	2018.0	3.0	5.04
神州数码(中国)   有限公司	300168.SZ	2017.0	5.0	1.29
绍兴翔宇绿色包装(国内大型聚酯薄膜生产企业)	300806.SZ	2017.0	2.0	8.41
绍兴翔宇绿色包装(国内大型聚酯薄膜生产企业)	300806.SZ	2018.0	5.0	6.95
苏州工业园区斜塘街道办事处	601512.SH	2017.0	3.0	9.5
郭帆文化传媒(北京)有限公司	000802.SZ	2017.0	4.0	10.71
