mc	gpdm	bgnd	order	bl
JSC TVEL	601985.SH	2018.0	4.0	""
JasperTechnologies	300310.SZ	2019.0	1.0	4.45
JasperTechnologies	300310.SZ	2018.0	3.0	4.33
KURARAY CO.,LTD	688398.SH	2017.0	4.0	5.25
KURARAY CO.,LTD	688398.SH	2018.0	4.0	6.18
TIFA株式会社	688588.SH	2019.0	3.0	5.06
上海三菱电梯有限公司	000616.SZ	2017.0	5.0	2.31
上海三菱电梯有限公司	600094.SH	2017.0	5.0	""
上海申航进出口有限公司	000603.SZ	2018.0	5.0	5.02
上海铺多多电子商务有限公司,上海顶誉食品有限公司	603719.SH	2018.0	1.0	5.74
中国石油天然气股份有限公司天然气销售西南分公司成都销售部	000912.SZ	2018.0	1.0	15.72
中城投集团第五工程局有限公司	300156.SZ	2017.0	1.0	6.07
云南白药集团文山七花有限责任公司	603998.SH	2018.0	2.0	6.95
云南白药集团文山七花有限责任公司	603998.SH	2017.0	3.0	8.41
力嘉塑料	688169.SH	2017.0	3.0	8.96
力嘉塑料	688169.SH	2018.0	3.0	8.84
北京市财政局	000797.SZ	2019.0	2.0	9.84
北京旭阳宏业化工有限公司	600575.SH	2019.0	5.0	""
北京旭阳宏业化工有限公司	600123.SH	2017.0	2.0	7.65
北京旭阳宏业化工有限公司	000755.SZ	2017.0	1.0	54.18
北京旭阳宏业化工有限公司	000755.SZ	2018.0	2.0	21.25
华润化工新材料有限公司	000659.SZ	2017.0	2.0	7.79
华润化工新材料有限公司	000659.SZ	2019.0	4.0	4.88
南京普天王之电子有限公司	300762.SZ	2017.0	1.0	13.8
合肥建工集团有限公司	002208.SZ	2018.0	1.0	14.65
合肥建工集团有限公司	002208.SZ	2019.0	3.0	6.37
唐山钢铁集团有限责任公司	000709.SZ	2017.0	2.0	8.57
唐山钢铁集团有限责任公司	000709.SZ	2018.0	2.0	4.72
天津万美泰贸易有限公司	688388.SH	2017.0	2.0	33.48
天津博洋新能源科技有限公司	002473.SZ	2018.0	5.0	5.81
宁波楷塑材料科技有限公司	688299.SH	2017.0	2.0	19.5
宁波楷塑材料科技有限公司	688299.SH	2018.0	3.0	15.41
宁波首鑫稀土材料有限公司	000795.SZ	2017.0	2.0	4.56
宁波首鑫稀土材料有限公司	000795.SZ	2018.0	5.0	2.26
山东冠洲股份有限公司	002290.SZ	2017.0	3.0	6.28
山东海跃化工有限责任公司	000554.SZ	2019.0	2.0	15.07
常州瑞腾供应链管理有限公司	000851.SZ	2018.0	2.0	10.59
常州瑞腾供应链管理有限公司	000851.SZ	2017.0	3.0	9.29
常州瑞腾供应链管理有限公司	000851.SZ	2019.0	3.0	9.25
广东雅都包装印刷有限公司	002198.SZ	2018.0	5.0	5.05
广州天顺电工器材有限公司	000533.SZ	2019.0	2.0	7.33
摩科瑞(中国)金属资源有限公司	000626.SZ	2019.0	4.0	2.16
摩科瑞(中国)金属资源有限公司	000626.SZ	2017.0	5.0	1.28
是德科技	002819.SZ	2017.0	1.0	32.7
是德科技	002819.SZ	2018.0	1.0	36.22
智朗芯光	688012.SH	2017.0	4.0	4.85
李长荣化学工业股份有限公司	002422.SZ	2017.0	2.0	5.95
李长荣化学工业股份有限公司	002422.SZ	2018.0	3.0	3.2
江苏双星彩塑新材料股份有限公司	300743.SZ	2017.0	2.0	14.19
江苏曙光华阳钻具有限公司	603619.SH	2018.0	1.0	4.47
江苏曙光华阳钻具有限公司	603619.SH	2017.0	4.0	1.84
波科国际贸易(上海)有限公司	000078.SZ	2018.0	1.0	1.48
淄博鸿润新材料有限公司	300758.SZ	2017.0	2.0	5.86
深圳市鑫惠联科技有限公司	300832.SZ	2017.0	3.0	5.86
深圳市鑫惠联科技有限公司	300832.SZ	2018.0	4.0	4.57
深圳市鑫惠联科技有限公司	300832.SZ	2019.0	4.0	5.3
深圳市长锦成电器有限公司	002959.SZ	2018.0	2.0	3.6
深圳泰德激光科技有限公司	002975.SZ	2018.0	1.0	4.68
烟台开发区山威物贸有限公司	000811.SZ	2018.0	5.0	1.06
珠海乐聚互娱网络科技有限公司	000004.SZ	2017.0	1.0	9.37
珠海乐聚互娱网络科技有限公司	000004.SZ	2018.0	3.0	12
祥兴隆	002953.SZ	2017.0	2.0	8.7
祥兴隆	002953.SZ	2018.0	2.0	5.94
西安广缘电气有限公司	002452.SZ	2019.0	3.0	1.49
贵州贵安能矿产品电子商务股份有限公司	000911.SZ	2018.0	4.0	1.02
金川集团股份有限公司	600039.SH	2018.0	2.0	4.47
霍林郭勒谌录工程机械有限责任公司	002128.SZ	2018.0	4.0	5.54
黑龙江卫诺恩生物技术有限公司	603739.SH	2017.0	4.0	2.17
