mc	gpdm	bgnd	order	bl
MITSUBISHICORPORATION	000626.SZ	2018.0	5.0	1.1
PACIFIC ENERGY SWP LTD (FUEL CONSIGNMENT)	000506.SZ	2018.0	1.0	26.82
Si-Chip Power Technologies Limited	603290.SH	2017.0	3.0	12.25
Si-Chip Power Technologies Limited	603290.SH	2018.0	4.0	7.62
上汽通用五菱汽车股份有限公司	002592.SZ	2018.0	1.0	26.81
上海九州通医药有限公司	000509.SZ	2019.0	4.0	10.15
上海睿风建筑设计咨询有限公司	600733.SH	2017.0	2.0	""
上海高湘投资管理有限公司	300309.SZ	2017.0	5.0	7.48
东莞市梦博精密机械有限公司	688310.SH	2017.0	4.0	4.16
中化化肥有限公司	000792.SZ	2018.0	5.0	2.9
中国石油天然气股份有限公司西藏销售分公司	000752.SZ	2019.0	3.0	14.51
中节能太阳能科技(镇江)有限公司	002452.SZ	2017.0	2.0	3.27
井陉晟东商贸有限公司	000958.SZ	2017.0	2.0	8.53
任子行网络技术	688004.SH	2019.0	3.0	4.22
兰精(南京)纤维有限公司	603301.SH	2017.0	5.0	2
内蒙古福城矿业有限公司	600989.SH	2017.0	5.0	3.75
勃利县亚隆煤炭经销有限公司	601011.SH	2017.0	4.0	4.84
北京世界星辉科技有限公司	002425.SZ	2018.0	1.0	16.44
北京云锐国际文化传媒有限公司	002113.SZ	2018.0	1.0	18.06
北京云锐国际文化传媒有限公司	002113.SZ	2019.0	2.0	9.47
北京云锐国际文化传媒有限公司	002113.SZ	2017.0	3.0	5.97
北京众达国际旅行社有限公司	000610.SZ	2019.0	5.0	0.81
北京声达广告有限公司	300781.SZ	2018.0	3.0	3.1
北京安特普纳科贸有限公司	688020.SH	2017.0	5.0	5.58
嘉善县国土资源局	000517.SZ	2018.0	4.0	6.59
大冢电子	603392.SH	2017.0	3.0	6.28
大冢电子	603392.SH	2018.0	3.0	5.96
大冢电子	603392.SH	2019.0	4.0	3.1
安徽新徽农农业科技股份有限公司	002748.SZ	2017.0	5.0	5.01
山西交通控股集团有限公司公司	000755.SZ	2019.0	1.0	38.82
巴彦淖尔盛安化工有限责任公司	000688.SZ	2019.0	2.0	9.16
承德天大钒业有限责任公司	688122.SH	2018.0	2.0	12.04
承德天大钒业有限责任公司	688122.SH	2019.0	2.0	11.19
承德天大钒业有限责任公司	688122.SH	2017.0	4.0	9
杭州祥胜铸造有限公司	002633.SZ	2017.0	2.0	6.06
武汉亚辉信息系统工程有限公司	688081.SH	2018.0	5.0	3.3
武汉安在厨具有限公司	002032.SZ	2017.0	1.0	3.24
武汉安在厨具有限公司	002032.SZ	2018.0	1.0	2.64
武汉安在厨具有限公司	002032.SZ	2019.0	1.0	2.75
河北朗威石油装备有限公司	002828.SZ	2019.0	5.0	4.47
泛亚航运	603713.SH	2019.0	5.0	1.12
济源市广利达物资有限公司	002423.SZ	2017.0	3.0	6.19
济源市广利达物资有限公司	002423.SZ	2018.0	4.0	4.23
浙江今飞摩轮有限公司	000913.SZ	2017.0	4.0	1.13
浙江高新建设有限公司	000558.SZ	2018.0	2.0	10.05
深圳市福荣鑫科技有限公司	300812.SZ	2017.0	2.0	7.42
深圳市福荣鑫科技有限公司	300812.SZ	2018.0	4.0	4.44
湖北兴瑞硅材料有限公司	002971.SZ	2018.0	4.0	7.57
盐城市凌云海热电有限公司	603810.SH	2017.0	4.0	2.4
绍兴市育才冶炼有限公司	002931.SZ	2017.0	4.0	3.78
西安西工大超晶科技发展有限责任公司	002985.SZ	2019.0	3.0	6.16
西安西工大超晶科技发展有限责任公司	002985.SZ	2018.0	4.0	6.13
贵州建工集团有限公司	600603.SH	2018.0	3.0	""
贵州建工集团有限公司	600603.SH	2019.0	3.0	""
贵州建工集团有限公司	600603.SH	2017.0	4.0	""
重庆威思沃科技有限公司	002023.SZ	2019.0	3.0	5.16
重庆易时光科技有限公司	002591.SZ	2018.0	3.0	2.7
