mc	gpdm	bgnd	order	bl
Alphawax	300387.SZ	2018.0	4.0	3.36
Pacific Harvest Inc.	300268.SZ	2017.0	4.0	4.27
Siemens Aktiengesellschaft	601226.SH	2017.0	1.0	17.63
Synopsys International Limited	000670.SZ	2017.0	5.0	5.66
上海仙乃日网络科技有限公司	002261.SZ	2018.0	4.0	1.99
上海仙乃日网络科技有限公司	002261.SZ	2019.0	4.0	3.53
上海视尚电子科技有限公司	600870.SH	2019.0	3.0	1.55
上海铸友锆钛新材料有限公司	002167.SZ	2017.0	4.0	4.02
上海铸友锆钛新材料有限公司	002167.SZ	2018.0	4.0	2.98
东莞市光志光电有限公司	300752.SZ	2017.0	3.0	5.17
中国电子器材国际有限公司	688036.SH	2018.0	4.0	3.7
中国航空油料有限责任公司	002928.SZ	2017.0	1.0	48.19
中广核	003816.SZ	2019.0	2.0	14.54
中油海升石油化工(大连)有限公司	002094.SZ	2017.0	3.0	5.13
主要3	002294.SZ	2017.0	3.0	6.47
主要3	002294.SZ	2018.0	3.0	6.9
主要3	002294.SZ	2019.0	3.0	5.82
佳木斯隆兴机械制造有限公司	000922.SZ	2019.0	5.0	2.26
北京中建联合工程投资有限公司	600321.SH	2019.0	1.0	16.64
北京对联营企业和合营企业的投资收益	000585.SZ	2019.0	4.0	7.83
北化凯明化工有限公司	600230.SH	2018.0	1.0	15.96
北化凯明化工有限公司	600230.SH	2017.0	2.0	15.11
北化凯明化工有限公司	600230.SH	2019.0	2.0	19.31
华熙福瑞达生物医药有限公司	688366.SH	2018.0	5.0	3.24
南昌建新机械制造有限公司	002213.SZ	2017.0	4.0	8.22
博乐市坦途运输有限公司	600540.SH	2017.0	4.0	1.92
博众精工科技股份有限公司	300461.SZ	2018.0	1.0	16.58
博众精工科技股份有限公司	300461.SZ	2019.0	2.0	5.23
厦门兴程业工贸有限公司	603992.SH	2017.0	4.0	3.38
厦门兴程业工贸有限公司	603992.SH	2018.0	4.0	3.39
国家电投集团东北铝业国际贸易有限公司	002128.SZ	2019.0	2.0	3.81
国网湖北省电力公司黄石供电公司	000088.SZ	2018.0	4.0	3.07
大连博莱特科技有限公司	300421.SZ	2018.0	4.0	5.7
天津纺织集团(控股)有限公司	000158.SZ	2018.0	2.0	16.49
天津纺织集团(控股)有限公司	000158.SZ	2019.0	3.0	9.3
天津蓝标博众文化传媒有限公司	300785.SZ	2018.0	5.0	2.67
天津通力电力工程有限公司	688178.SH	2018.0	1.0	7.82
姚丽	300829.SZ	2017.0	2.0	4.19
山东东岳氟硅材料有限公司	300821.SZ	2017.0	1.0	15
山东东岳氟硅材料有限公司	300821.SZ	2018.0	1.0	15.37
山东东岳氟硅材料有限公司	300821.SZ	2019.0	2.0	10.4
常熟市天和铝业有限公司	603629.SH	2017.0	3.0	2.87
广东万汇科技有限公司	300089.SZ	2017.0	3.0	7.28
惠州亿纬锂能股份有限公司	300552.SZ	2019.0	2.0	12.36
成都市宏泰建筑有限责任公司	002059.SZ	2017.0	1.0	5.84
成都市宏泰建筑有限责任公司	002059.SZ	2018.0	2.0	1.45
排名2	000662.SZ	2018.0	2.0	22.58
排名2	000662.SZ	2017.0	3.0	16.91
新疆玉象胡杨化工有限公司	603227.SH	2018.0	2.0	8.12
新疆玉象胡杨化工有限公司	603227.SH	2019.0	4.0	6.95
无锡市天平贸易有限公司	300421.SZ	2018.0	3.0	6.17
河北亿鑫石油管材有限公司	000968.SZ	2018.0	4.0	2.24
河北亿鑫石油管材有限公司	000968.SZ	2019.0	4.0	5.43
深圳市惠兴恒科技有限公司	300081.SZ	2018.0	5.0	3.42
深圳市机场保安服务有限公司	000089.SZ	2019.0	2.0	1.69
深圳市机场保安服务有限公司	000089.SZ	2018.0	3.0	1
深圳市爱施德股份有限公司	600083.SH	2018.0	4.0	""
深圳市爱施德股份有限公司	300413.SZ	2017.0	1.0	13.07
深圳市爱施德股份有限公司	000066.SZ	2018.0	4.0	2.54
瑞安市华忠水产食品有限公司	002847.SZ	2017.0	4.0	3.97
瑞安市华忠水产食品有限公司	002847.SZ	2018.0	4.0	3.09
瑞安市华忠水产食品有限公司	002847.SZ	2019.0	4.0	3.13
盐城市大成建筑工程有限公司	000985.SZ	2018.0	2.0	0.81
盐城市大成建筑工程有限公司	000985.SZ	2017.0	4.0	0.11
盐城市大成建筑工程有限公司	000985.SZ	2019.0	4.0	0.21
苏州云通态自动化设备有限公司	300836.SZ	2019.0	2.0	6.27
苏州云通态自动化设备有限公司	300836.SZ	2017.0	3.0	3.66
苏州云通态自动化设备有限公司	300836.SZ	2018.0	3.0	7.13
西氏医药包装(中国)有限公司	688278.SH	2018.0	3.0	7.14
采购商2	300267.SZ	2018.0	2.0	3.48
重庆盛明印务有限公司	603697.SH	2017.0	1.0	15.69
重庆盛明印务有限公司	603697.SH	2018.0	1.0	13.01
长飞四川	601869.SH	2017.0	2.0	13
阿尔派电子(中国)有限公司	300825.SZ	2019.0	5.0	6.39
靖江市中环化机设备有限公司	300172.SZ	2018.0	2.0	1.67
